date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
3/23/2014 18:23,11,3,205,354,2875,49.4633,257915,0,0,5,4/5/2014,4/6/2014,2,0,1,26023,6,0,1,2,198,397,18
8/29/2014 18:33,8,4,77,824,40897,3909.0606,921548,0,0,9,10/4/2014,10/5/2014,2,0,1,8819,1,0,1,3,168,1242,68
7/15/2014 12:01,2,3,66,143,52717,310.7811,431641,0,0,1,7/18/2014,7/20/2014,2,0,1,12178,6,0,2,2,50,350,11
3/31/2014 7:32,2,3,66,314,34323,3642.1489,794968,0,0,0,9/1/2014,9/3/2014,2,0,1,22870,6,0,1,4,93,2085,60
6/21/2014 13:03,2,3,66,447,25913,1656.0621,662643,0,0,9,8/21/2014,8/22/2014,2,0,1,18055,1,1,1,2,50,489,14
6/7/2014 11:59,2,3,66,315,24675,301.0417,56744,0,0,0,12/31/2014,1/2/2015,2,0,1,45327,6,0,1,2,50,675,41
12/22/2014 8:57,2,3,66,335,37769,1298.6072,1138462,1,1,2,1/15/2015,1/19/2015,2,0,1,11854,1,0,1,2,50,700,16
8/26/2014 19:13,11,3,205,385,46963,1136.957,853538,0,0,9,8/30/2014,8/31/2014,2,1,1,12944,5,0,1,2,198,404,9
12/1/2014 17:50,2,3,66,337,18626,63.0921,723671,0,0,9,4/3/2015,4/4/2015,2,0,1,12756,5,0,1,2,50,696,33
4/14/2014 7:46,2,3,66,220,48018,278.5367,858295,0,0,9,4/25/2014,4/27/2014,2,0,1,28499,6,0,1,2,50,683,51
6/11/2014 19:54,2,3,66,314,45853,4581.3665,1138317,0,0,9,9/1/2014,9/3/2014,2,0,1,30266,6,0,1,6,105,769,22
7/29/2014 22:06,2,3,66,174,50284,,436581,0,1,9,9/9/2014,9/12/2014,2,0,1,8223,1,0,1,2,50,690,98
10/9/2014 18:57,11,3,205,354,27869,197.8417,449701,0,0,9,10/13/2014,10/14/2014,3,0,1,8270,1,0,1,2,198,390,55
8/6/2014 23:45,33,2,194,38,42328,,750042,1,1,9,9/25/2014,9/27/2014,2,0,1,8803,1,0,3,3,151,69,46
10/22/2014 1:19,8,4,77,462,3492,1609.563,1046053,1,0,3,3/9/2015,3/14/2015,2,0,1,11815,1,0,1,3,5,44,85
6/5/2013 21:21,2,3,66,174,9890,52.4131,542830,0,1,9,9/1/2013,9/3/2013,2,1,1,24952,3,0,2,2,50,368,96
7/2/2013 12:59,34,3,205,155,53078,994.0886,961646,0,0,9,8/12/2013,8/16/2013,2,2,1,8250,1,0,2,2,50,628,71
8/8/2014 14:56,25,2,23,48,4924,,21393,0,0,5,9/21/2014,9/22/2014,2,0,1,8808,1,0,1,6,169,28,29
5/27/2014 14:27,2,3,66,462,27117,121.9765,1153576,0,0,3,8/14/2014,8/16/2014,2,0,1,26414,6,0,1,2,198,399,95
8/18/2013 11:10,2,3,182,316,43264,6060.0675,625832,0,0,9,5/7/2014,5/10/2014,2,0,1,35991,6,0,1,2,50,368,19
6/18/2014 19:27,2,3,66,220,4948,1104.1872,648047,1,0,5,7/17/2014,7/19/2014,3,0,1,12233,6,0,1,2,50,675,40
1/16/2013 8:46,2,3,66,447,902,5364.3938,541576,0,0,9,5/20/2013,5/21/2013,8,0,4,3059,6,0,1,6,204,1786,22
12/12/2014 21:45,2,3,66,174,16634,2937.3918,491856,0,0,9,12/19/2014,12/25/2014,2,0,1,1152,1,0,1,4,47,1502,66
12/3/2013 20:13,2,3,66,348,5757,8909.6832,507576,0,1,9,12/14/2013,12/20/2013,2,0,1,18569,1,1,1,3,182,83,63
12/29/2014 20:37,11,3,205,385,44109,,988329,1,0,0,3/6/2015,3/10/2015,2,0,1,8259,1,0,1,4,8,121,12
9/13/2013 12:50,2,3,66,351,7929,6211.9515,497635,0,0,9,9/27/2013,10/4/2013,2,0,1,68,1,0,5,3,1,142,11
9/11/2014 21:50,11,3,205,135,34614,465.5551,581855,0,1,0,9/22/2014,9/24/2014,1,0,1,8288,1,1,1,2,198,399,49
1/14/2013 8:16,2,3,66,220,40105,4951.912,872676,0,0,0,9/20/2013,9/22/2013,2,0,1,8743,1,0,3,6,144,24,10
4/10/2013 15:06,11,3,205,354,25315,192.5631,321349,0,0,9,4/13/2013,4/14/2013,2,0,2,25929,1,0,3,2,198,1665,7
9/16/2013 13:08,37,1,69,916,2428,,633519,0,0,4,10/9/2013,10/11/2013,1,0,1,436,3,0,1,3,99,1000,67
10/6/2013 19:53,2,3,66,174,44641,6071.9894,613602,0,1,3,12/4/2013,12/10/2013,2,0,1,53605,6,0,1,6,204,1449,3
8/1/2014 10:19,24,2,182,393,11124,6030.3306,332940,0,0,5,8/4/2014,8/6/2014,1,0,1,12952,5,1,1,6,180,1525,82
9/4/2013 13:36,2,3,66,448,53451,,936418,0,0,9,10/20/2013,10/23/2013,1,0,1,11994,6,0,1,2,50,694,94
3/25/2014 12:20,2,3,149,290,33116,,1135203,1,0,9,6/13/2014,6/17/2014,2,3,1,24358,1,1,1,6,107,822,44
7/4/2014 17:12,2,3,82,862,48871,,862953,0,0,9,8/29/2014,8/30/2014,2,0,1,12225,6,0,1,2,50,701,50
9/14/2014 18:44,2,3,66,220,51428,9950.6003,432193,0,0,9,10/5/2014,10/9/2014,2,0,1,18569,1,0,2,3,182,83,63
6/17/2014 20:20,2,3,66,337,34700,,184487,0,0,9,11/19/2014,11/22/2014,1,0,1,8855,1,0,1,2,50,213,41
4/16/2013 12:33,2,3,66,220,2086,2591.3649,1022601,0,0,9,5/8/2013,5/11/2013,2,0,1,12269,6,0,1,2,50,1230,10
8/13/2014 12:41,2,3,66,348,48862,1553.7509,486297,0,1,2,10/16/2014,10/18/2014,2,0,1,8791,1,0,3,4,8,110,34
2/5/2014 19:16,2,3,66,467,36345,933.9343,374649,0,0,2,4/19/2014,4/21/2014,2,0,1,8223,1,0,3,2,50,689,18
5/27/2014 17:57,2,3,66,174,21942,5434.617,52067,1,0,0,7/29/2014,7/30/2014,3,0,1,8253,1,0,1,6,70,19,25
5/2/2013 0:40,24,2,3,50,14049,,1173829,0,0,1,6/12/2013,6/14/2013,2,0,1,8847,1,0,2,6,105,769,58
12/21/2013 23:38,18,2,119,0,27731,,952082,0,1,2,12/25/2013,12/28/2013,2,0,1,21084,6,0,1,3,106,108,13
4/8/2014 7:24,2,3,85,347,31298,,723163,0,0,9,5/6/2014,5/7/2014,2,0,1,32106,6,1,1,3,99,1038,67
3/27/2014 10:26,23,1,1,174,48340,1055.1876,534299,0,0,5,4/15/2014,4/17/2014,2,0,1,8245,1,0,1,6,22,245,99
4/18/2013 4:45,2,3,66,311,6120,,923510,1,0,0,8/12/2013,8/16/2013,2,2,1,8291,1,0,2,2,50,191,98
2/25/2013 14:10,13,1,214,120,44496,,685790,0,1,9,3/26/2013,3/30/2013,2,0,1,8799,1,0,1,6,204,1463,35
10/15/2014 11:05,23,1,1,318,56219,459.8859,757164,0,0,1,1/23/2015,1/25/2015,2,0,1,17660,5,0,1,6,77,2,28
7/9/2014 11:20,2,3,66,258,48453,1171.5383,200146,0,0,9,8/29/2014,9/1/2014,6,0,1,11621,1,0,1,2,50,703,94
3/23/2014 16:26,24,2,3,50,5703,,20151,0,0,2,6/3/2014,6/6/2014,2,0,1,53945,3,0,1,6,204,27,50
7/28/2014 16:07,2,3,66,220,1437,141.2715,89876,0,0,0,8/1/2014,8/3/2014,2,0,1,25431,6,0,1,2,50,700,96
2/2/2014 10:04,2,3,66,174,24103,1229.2647,289470,0,0,9,2/3/2014,2/4/2014,1,0,1,4656,3,0,1,2,50,406,32
8/23/2014 21:04,18,2,119,0,22979,,83065,0,0,3,9/30/2014,10/2/2014,2,0,1,8744,1,0,1,3,106,108,89
10/26/2013 11:35,2,3,66,174,43181,1738.7447,459334,1,1,9,3/15/2014,3/19/2014,2,0,1,8230,1,0,4,2,50,637,4
9/25/2014 14:13,2,3,66,174,16019,2571.7717,1168668,0,1,9,6/1/2015,6/4/2015,2,0,1,8223,1,0,1,2,50,689,21
4/28/2014 7:35,2,3,66,348,34112,,1044417,0,0,1,7/3/2014,7/5/2014,2,2,1,25751,6,0,4,2,50,1507,72
11/30/2014 16:02,2,3,66,337,39435,592.4218,1101861,0,0,9,12/20/2014,12/21/2014,2,0,1,43,1,1,1,2,50,428,43
7/20/2014 5:18,2,3,66,442,35390,1867.3875,191889,1,0,1,7/20/2014,7/21/2014,2,0,1,11439,1,0,3,4,163,1503,65
7/20/2014 18:52,2,3,66,448,34486,2395.3933,797532,0,0,9,7/26/2014,7/27/2014,2,0,1,8281,1,0,1,2,50,663,91
11/7/2014 20:36,2,3,66,254,21713,1515.9242,43475,1,1,8,1/9/2015,1/16/2015,2,2,1,8825,3,0,1,4,8,111,31
12/3/2014 17:32,13,1,46,244,33092,,479993,0,1,0,3/27/2015,3/28/2015,2,1,1,8267,1,0,1,2,50,675,98
9/4/2014 3:00,2,3,133,29,55872,,465845,0,0,9,10/11/2014,10/13/2014,1,0,1,8285,1,0,4,6,21,32,25
5/12/2014 1:50,2,3,48,23,4074,,785516,0,0,9,5/27/2014,5/28/2014,1,0,1,8215,1,0,1,6,208,951,99
11/15/2014 12:21,2,3,66,184,2037,396.4483,977599,0,0,9,11/17/2014,11/18/2014,1,0,1,1521,1,1,1,2,50,900,39
12/12/2014 17:40,11,3,205,354,11747,223.6261,603461,0,0,0,12/25/2014,12/27/2014,4,0,2,8270,1,0,2,2,198,390,28
1/31/2013 18:18,2,3,66,260,19022,245.5157,213019,0,0,9,2/16/2013,2/18/2013,2,2,1,27082,6,0,1,2,50,641,91
6/19/2014 18:43,2,3,66,335,2058,1688.67,115863,0,0,2,6/22/2015,6/26/2015,4,1,2,11439,1,0,1,4,163,1503,52
6/24/2014 20:11,2,3,66,442,45297,591.1288,1118983,1,0,9,8/22/2014,8/25/2014,2,0,1,8820,1,0,1,2,50,662,41
5/14/2014 11:54,7,1,5,9,43175,,356431,0,0,1,6/11/2014,6/14/2014,2,0,1,28653,6,0,1,2,50,691,90
12/22/2014 20:47,8,4,77,824,15015,444.0797,653370,0,1,9,2/6/2015,2/9/2015,2,0,1,21816,6,0,6,0,63,1108,2
7/9/2014 18:25,2,3,66,174,24103,1747.2863,678589,1,1,3,7/23/2014,7/28/2014,2,0,1,8230,1,0,1,2,50,637,41
6/18/2014 18:43,2,3,66,174,23804,161.0615,840278,1,0,0,6/20/2014,6/23/2014,2,1,1,24278,6,0,1,2,50,1546,55
11/25/2014 10:03,2,3,66,442,35390,1224.2896,1072821,0,1,0,1/16/2015,1/19/2015,2,0,1,8250,1,0,1,2,50,628,1
12/2/2014 12:51,2,3,178,0,51937,,800437,0,0,9,12/21/2014,12/22/2014,2,0,1,8243,1,0,1,2,50,409,19
8/7/2013 14:06,11,3,205,155,14703,2089.9102,71122,0,0,3,8/21/2013,8/28/2013,1,0,1,8287,1,0,1,2,198,397,95
4/18/2013 20:37,2,3,66,442,35390,809.0101,1114703,1,0,9,6/1/2013,6/7/2013,2,0,1,12439,5,0,1,4,8,110,66
12/16/2013 18:43,2,3,66,220,5444,2397.2403,1145730,0,0,2,2/16/2014,2/17/2014,2,0,1,8279,1,0,2,2,50,1230,83
6/21/2013 6:50,11,3,205,354,25315,345.3601,348395,0,1,4,8/16/2013,8/23/2013,2,0,1,24919,6,0,1,2,50,676,91
8/23/2014 12:36,22,2,0,317,29176,,241784,0,1,5,8/25/2014,8/27/2014,2,0,1,8220,1,0,1,3,182,46,12
9/17/2013 20:45,11,3,205,155,10890,,902089,1,0,7,1/30/2014,2/3/2014,4,0,1,1835,1,0,1,2,198,378,72
11/9/2014 19:09,2,3,66,258,4687,395.223,831639,0,0,9,11/28/2014,11/29/2014,1,0,1,8265,1,0,1,2,50,647,77
2/18/2014 22:20,37,1,69,566,49966,,1116251,0,1,0,10/23/2014,10/30/2014,2,2,1,468,1,0,1,3,48,153,35
7/15/2013 1:23,2,3,66,174,24103,1551.6189,956202,0,0,9,8/11/2013,8/14/2013,1,0,1,8259,1,0,1,4,8,121,58
10/10/2013 10:24,2,3,66,462,28654,1623.8126,1121866,0,0,9,10/30/2013,10/31/2013,1,0,1,12827,5,0,2,2,50,584,42
11/2/2013 16:46,2,3,66,311,29872,1736.5558,1042356,0,1,2,12/1/2013,12/5/2013,2,0,1,11354,3,0,1,4,8,126,66
9/23/2014 17:47,2,3,66,153,5526,172.7165,269642,0,0,3,10/5/2014,10/8/2014,2,0,1,22151,1,0,1,4,8,140,74
4/16/2014 13:51,11,3,205,135,36086,1035.8804,667392,0,0,9,6/17/2014,6/21/2014,3,0,1,8250,1,0,1,2,50,628,45
1/29/2014 8:33,2,3,66,153,14752,885.7734,563579,0,0,9,2/25/2014,2/27/2014,2,0,1,8235,1,0,1,2,50,406,16
3/14/2013 19:05,2,3,66,174,9444,2193.6255,419017,0,1,3,4/2/2013,4/2/2013,2,0,1,8268,1,0,1,2,50,682,71
9/22/2014 15:29,2,3,66,174,6735,55.8721,1102737,1,0,2,9/22/2014,9/23/2014,2,0,1,8278,1,0,1,2,50,368,51
1/12/2013 15:46,23,1,1,395,25679,297.204,1071272,0,0,1,1/12/2013,1/13/2013,2,0,1,13307,4,0,1,6,105,22,82
9/17/2014 20:56,2,3,66,442,21439,1054.4453,1113580,0,0,9,9/20/2014,9/21/2014,1,0,1,23247,6,0,1,2,50,628,91
1/4/2014 23:39,2,3,194,38,42328,,322676,0,1,9,1/12/2014,1/16/2014,1,0,1,8282,1,0,1,3,126,232,81
4/27/2014 16:27,2,3,66,220,2086,4688.181,876091,0,0,9,5/27/2014,5/29/2014,2,0,1,17660,5,0,2,6,77,1880,81
12/8/2013 10:52,2,3,66,153,50024,,751595,0,0,5,8/29/2014,8/30/2014,4,0,2,47994,4,0,3,2,198,399,9
9/2/2014 14:39,2,3,66,311,48960,,46829,0,0,2,10/13/2014,10/17/2014,2,0,1,4454,3,0,1,2,50,682,77
7/3/2013 21:15,32,1,62,135,43030,,874048,1,1,9,7/30/2013,8/3/2013,5,0,3,8238,1,0,1,6,31,155,10
3/30/2013 16:30,2,3,66,462,49283,219.114,1160857,0,0,9,5/10/2013,5/11/2013,2,0,1,43676,1,0,1,2,50,600,77
4/28/2014 8:56,2,3,66,226,42300,884.1928,156198,0,0,9,5/24/2014,5/26/2014,1,0,1,8277,1,0,1,2,50,412,59
9/13/2014 16:52,8,4,77,977,53780,2384.7069,799789,0,1,1,9/15/2014,9/23/2014,2,0,1,14907,1,0,1,0,87,58,80
4/26/2014 2:51,2,3,66,174,21177,2464.0223,489410,0,0,0,5/17/2014,5/21/2014,4,0,1,8267,1,0,1,2,50,675,70
2/15/2014 11:59,2,3,66,258,4687,1961.1648,1011668,0,1,9,3/28/2014,4/4/2014,2,0,1,11439,1,0,1,4,163,1503,52
10/27/2014 18:15,2,3,66,174,48113,2257.1381,263016,0,0,0,12/21/2014,12/23/2014,2,0,1,5405,6,0,2,4,8,126,61
12/19/2014 9:50,23,1,1,396,52213,2.6315,783124,0,0,9,12/30/2014,1/1/2015,2,0,1,21668,6,0,1,6,105,1497,30
9/11/2014 8:19,2,3,66,442,9701,,507858,0,1,9,5/25/2015,5/31/2015,2,2,1,669,3,0,7,2,50,212,96
11/20/2014 17:30,2,3,66,448,50947,4759.3395,1017957,1,1,2,5/2/2015,5/14/2015,2,0,1,8815,1,0,1,4,196,2034,29
5/19/2014 19:17,2,3,66,351,10502,1841.3824,525454,0,1,9,9/11/2014,9/15/2014,2,0,1,8250,1,0,1,2,50,628,54
1/22/2013 16:29,2,3,66,462,14703,2529.014,371895,0,0,9,3/10/2013,3/14/2013,2,0,1,12184,6,0,1,2,50,690,41
1/5/2014 12:41,37,1,69,567,19697,,353820,0,1,2,2/7/2014,2/9/2014,2,0,1,47322,6,0,1,6,15,150,62
8/6/2013 16:17,11,3,205,354,21728,1224.4268,989730,1,1,0,9/26/2013,10/1/2013,2,0,1,8268,1,0,1,2,50,682,85
5/13/2014 2:48,2,3,66,174,44951,91.3649,39030,0,0,9,5/13/2014,5/14/2014,2,0,1,11620,1,0,1,2,50,369,83
10/1/2013 15:47,28,1,68,330,45619,,1181119,0,1,0,11/22/2013,11/25/2013,2,0,1,8253,1,0,2,6,70,19,70
7/25/2014 11:41,2,3,66,174,18215,238.5393,299858,0,0,9,7/29/2014,7/30/2014,1,0,1,8250,1,0,1,2,50,628,48
2/18/2013 9:27,2,3,66,311,24435,392.1258,798416,0,0,9,8/11/2013,8/17/2013,2,1,1,12281,6,0,7,2,50,191,72
7/15/2014 7:46,2,3,66,311,38374,1643.7592,493881,0,1,9,8/15/2014,8/19/2014,2,0,1,11439,1,0,2,4,163,1503,87
9/17/2013 20:18,2,3,154,196,38140,,309509,0,0,0,10/9/2013,10/13/2013,2,1,1,8268,1,1,1,2,50,682,71
2/26/2014 12:22,34,3,205,354,25315,3748.2505,767796,0,0,9,4/1/2014,4/7/2014,1,0,1,8224,1,0,1,6,135,278,29
4/27/2014 15:03,2,3,66,314,6074,205.7409,654634,0,0,9,5/16/2014,5/19/2014,1,0,1,7635,3,0,1,2,50,675,56
7/21/2014 23:13,2,3,66,174,32001,7288.8265,133494,0,1,3,12/7/2014,12/10/2014,2,0,1,8242,1,0,2,3,171,61,29
8/22/2014 18:18,2,3,66,226,20170,280.4611,352362,0,0,9,8/29/2014,8/30/2014,3,0,1,42300,5,0,1,2,50,683,7
11/19/2014 12:14,2,3,66,258,54285,125.4555,183068,0,0,1,12/6/2014,12/7/2014,2,0,1,42630,3,0,1,2,50,637,18
5/19/2014 13:44,2,3,66,462,50870,5458.3299,550150,0,0,0,8/7/2014,8/8/2014,3,1,1,8785,1,0,1,6,105,35,22
3/31/2014 14:33,2,3,66,462,49272,684.0543,195161,0,0,9,4/23/2014,4/25/2014,2,0,1,11359,1,0,3,2,50,358,91
11/16/2014 7:03,2,3,66,348,17974,1963.2242,155700,1,1,9,3/28/2015,4/1/2015,2,0,1,11334,1,0,1,4,96,201,65
3/11/2014 12:20,34,3,205,155,26065,2418.8633,554655,1,1,9,4/30/2014,5/5/2014,1,0,1,8267,1,0,8,2,50,675,37
10/22/2014 7:58,33,2,202,265,34744,,835643,0,0,9,11/27/2014,11/29/2014,2,0,1,8253,1,0,1,6,70,19,40
7/30/2014 18:12,2,3,66,462,50870,4281.8037,1190732,0,0,3,12/5/2014,12/14/2014,2,0,1,8976,1,0,1,4,52,202,44
1/10/2014 8:17,2,3,66,337,34922,,823429,0,0,9,1/20/2014,1/23/2014,1,0,1,12227,6,1,1,2,50,701,56
5/2/2014 11:53,28,1,32,971,32445,,599338,0,0,2,6/4/2014,6/5/2014,1,0,1,21014,6,0,1,6,46,39,78
12/20/2014 19:32,11,3,205,354,31806,4395.886,1116467,0,0,9,5/1/2015,5/4/2015,4,0,2,8746,1,0,1,6,105,29,29
11/25/2014 20:37,2,3,66,348,50386,,512821,0,0,4,12/13/2014,12/14/2014,2,0,1,9147,1,0,1,2,50,367,71
9/20/2014 11:03,35,2,66,314,43382,6765.8789,914492,1,0,9,9/25/2014,9/26/2014,2,0,1,8747,1,0,1,3,106,107,6
10/29/2014 12:26,2,3,66,220,1437,313.1994,696828,0,0,2,11/25/2014,11/26/2014,3,2,1,8793,1,0,1,2,50,677,86
7/24/2013 8:20,2,3,66,220,19416,23.9184,1072406,0,0,2,9/26/2013,9/27/2013,1,0,1,12227,6,0,2,2,50,701,76
3/12/2013 13:15,2,3,47,22,9747,,837041,0,0,9,3/25/2013,4/1/2013,1,0,1,8818,1,0,3,3,99,88,57
7/5/2014 23:52,29,1,52,40,29080,,138596,0,1,9,2/14/2015,2/18/2015,2,0,1,8267,1,0,4,2,50,675,21
11/12/2014 1:45,13,1,66,174,5609,,493602,0,0,9,11/13/2014,11/17/2014,2,0,1,12176,6,0,1,2,50,366,14
7/8/2013 10:35,8,4,77,401,29226,995.0849,1196236,0,0,1,7/11/2013,7/12/2013,1,0,1,59901,6,0,2,0,63,962,37
2/13/2014 9:40,2,3,19,38,47318,,631052,0,0,1,2/14/2014,2/15/2014,2,0,1,8816,1,0,1,4,163,1935,61
1/22/2013 19:57,2,3,66,462,14785,2175.6428,478232,0,1,4,4/27/2013,5/3/2013,1,0,1,8267,1,0,5,2,50,675,56
7/12/2014 17:47,2,3,66,174,26232,2684.214,860800,1,0,9,10/24/2014,10/26/2014,2,0,1,8809,1,1,1,2,50,698,68
7/16/2014 12:19,13,1,46,172,3759,1006.7111,982371,0,1,9,12/6/2014,12/14/2014,1,0,1,8245,1,0,1,6,22,245,64
11/21/2014 11:21,2,3,66,363,25671,107.4606,357711,0,0,9,12/4/2014,12/8/2014,2,0,1,12233,6,0,1,2,50,675,56
7/6/2014 19:55,11,3,205,155,53078,988.6971,864992,0,0,9,7/10/2014,7/13/2014,2,0,1,8250,1,0,2,2,50,628,24
3/30/2014 12:05,37,1,69,812,2871,,1144108,0,1,0,5/16/2014,5/20/2014,2,0,1,8743,1,1,1,6,144,24,42
12/4/2014 20:37,2,3,66,220,14656,1089.3038,835114,0,0,9,12/29/2014,1/3/2015,2,1,1,14846,1,0,1,2,50,674,68
2/10/2013 10:35,2,3,66,258,7455,123.8239,1194724,0,0,9,6/25/2013,6/26/2013,2,1,1,12189,6,0,1,2,50,637,47
3/12/2013 17:24,34,3,205,354,48951,205.8984,532418,0,0,9,3/15/2013,3/17/2013,2,0,1,25814,6,0,1,2,50,1185,28
2/14/2013 12:49,2,3,66,337,23360,141.3857,505662,0,0,9,2/16/2013,3/3/2013,2,1,1,12007,1,0,1,2,50,469,72
7/7/2013 18:39,24,2,3,50,5703,,720409,0,1,1,8/15/2013,8/17/2013,1,0,1,8254,1,0,1,2,50,365,83
3/2/2014 9:58,2,3,66,220,48059,1181.7741,809933,0,0,2,3/21/2014,3/23/2014,2,0,1,7635,3,0,2,2,50,675,41
5/10/2014 5:53,2,3,66,348,48435,,413257,1,0,9,5/16/2014,5/17/2014,2,0,1,12236,6,0,1,2,50,676,51
8/26/2014 14:46,2,3,66,174,44248,,383750,0,0,9,10/3/2014,10/10/2014,3,0,3,19523,1,0,1,2,50,515,47
8/27/2014 9:56,2,3,66,321,41278,1682.3055,592610,0,1,5,2/21/2015,2/26/2015,4,0,2,8791,1,0,1,4,8,110,66
6/23/2014 18:03,2,3,66,174,244,128.1291,1101850,0,0,3,6/26/2014,6/27/2014,3,0,1,8254,1,0,1,2,50,365,41
9/9/2014 22:58,2,3,66,174,16634,2384.7714,282003,0,0,5,12/6/2014,12/13/2014,2,0,1,11938,1,0,1,4,8,126,52
4/2/2014 17:35,2,3,66,363,12346,2518.4616,476719,0,0,9,4/10/2014,4/12/2014,2,0,1,8279,1,0,1,2,50,1230,70
6/9/2014 14:18,17,1,133,20,3392,,731748,1,1,1,12/31/2014,1/4/2015,2,0,1,8245,1,0,1,6,22,245,30
11/19/2014 2:45,2,3,133,31,28970,,1054069,0,0,2,11/23/2014,11/30/2014,2,0,1,11439,1,0,2,4,163,1503,87
2/23/2013 10:09,13,1,46,347,38786,301.9219,978275,0,1,9,3/25/2013,3/28/2013,2,1,1,17834,1,1,1,6,144,1020,46
6/7/2014 10:14,2,3,66,246,50661,7233.5336,1042795,0,0,9,7/24/2014,7/25/2014,1,0,1,23507,6,0,1,6,70,19,59
9/21/2014 17:38,2,3,66,348,47787,,888744,1,1,3,2/18/2015,2/25/2015,2,0,1,1442,3,0,1,4,125,177,61
6/12/2013 7:13,2,3,66,348,51371,6400.3913,1093163,0,1,3,7/1/2014,7/12/2014,2,0,1,11917,1,0,1,0,140,59,92
9/21/2014 16:41,2,3,66,331,38255,1123.7599,977066,0,1,9,11/25/2014,11/30/2014,2,2,1,8791,1,0,2,4,8,110,65
2/25/2013 3:30,2,3,198,208,54488,,585812,0,0,5,2/28/2013,3/3/2013,1,1,1,1014,1,0,4,3,92,168,30
12/11/2014 19:30,2,3,66,348,842,2462.1466,160951,1,0,0,4/1/2015,4/3/2015,2,2,1,12175,6,0,1,2,50,366,95
1/17/2014 23:12,11,3,205,385,47462,234.0273,825694,0,0,9,5/26/2014,5/30/2014,2,1,1,11850,1,0,3,2,198,750,95
6/2/2014 23:22,23,1,1,436,385,162.4754,82003,1,0,1,7/14/2014,7/19/2014,2,0,1,19819,6,0,1,6,105,1874,89
12/24/2014 10:37,23,1,1,296,15939,467.2537,934841,0,0,5,1/1/2015,1/5/2015,2,1,1,8788,1,0,1,6,77,2,29
4/17/2013 9:09,24,2,3,77,55529,,1173439,0,0,2,5/9/2013,5/10/2013,2,0,1,8220,1,0,4,3,182,46,5
2/26/2014 21:00,2,3,229,407,16373,,415821,0,0,1,3/15/2014,3/17/2014,1,0,1,12602,5,0,1,2,50,628,84
3/26/2014 15:04,37,1,69,941,44781,,117879,0,1,3,7/24/2014,8/7/2014,2,0,1,47096,6,0,1,6,105,1808,58
5/26/2014 11:50,2,3,66,448,17552,1607.1978,279306,1,1,2,6/28/2014,7/4/2014,2,0,1,1566,3,0,1,4,32,1411,0
1/13/2014 19:45,2,3,66,442,2824,826.0105,419398,0,1,9,6/18/2014,6/23/2014,2,2,1,8268,1,0,1,2,50,682,71
8/12/2014 9:31,2,3,66,351,274,561.3626,308166,0,0,3,9/4/2014,9/8/2014,2,0,1,17563,1,0,1,2,50,1235,9
10/23/2014 13:34,24,2,3,61,29483,,1179794,0,0,4,12/29/2014,12/30/2014,1,0,1,51615,1,0,2,3,130,66,36
1/10/2014 11:06,2,3,198,208,54488,,1132427,1,0,2,2/14/2014,2/16/2014,2,0,1,23054,1,0,1,3,48,814,61
3/27/2014 8:19,2,3,66,184,2037,611.3737,397921,0,1,9,5/1/2014,5/3/2014,2,0,1,12206,6,0,2,2,50,628,24
5/24/2014 13:38,2,3,179,11,51280,,909748,0,0,9,7/24/2014,7/28/2014,4,0,1,8808,1,0,1,6,169,28,9
8/2/2013 19:41,2,3,57,342,5021,,690213,0,1,9,12/5/2013,12/8/2013,1,0,1,11353,1,0,2,2,50,699,76
3/13/2014 21:32,34,3,205,155,5314,2227.1425,275521,0,0,9,5/2/2014,5/6/2014,2,0,1,8262,1,0,1,2,198,384,2
5/19/2014 17:36,34,3,205,354,43201,3743.5784,514437,0,0,9,8/20/2014,8/24/2014,2,0,1,47843,1,0,1,6,135,277,61
6/28/2013 11:30,2,3,66,348,24244,163.6236,624020,0,0,9,7/6/2013,7/10/2013,2,1,1,25948,6,0,3,2,198,785,89
11/11/2014 18:34,2,3,66,337,16618,783.5048,316094,1,1,0,2/22/2015,2/26/2015,2,0,1,11335,1,0,1,4,136,196,26
1/31/2013 9:00,35,2,70,47,14566,,1182462,0,0,2,3/3/2013,3/4/2013,2,0,1,8747,1,0,1,3,106,107,85
3/23/2014 15:44,2,3,66,442,20850,333.2553,572854,0,0,9,4/19/2014,4/22/2014,2,0,1,35997,6,0,1,2,50,406,94
7/19/2014 14:24,34,3,205,155,13951,8541.478,534607,0,1,9,7/31/2014,8/6/2014,2,0,1,21222,1,0,1,3,152,73,74
8/6/2014 20:47,2,3,66,348,34146,2095.3139,570023,1,0,1,8/19/2014,8/21/2014,1,0,1,13287,4,0,1,4,8,121,42
6/9/2013 18:10,2,3,66,404,48127,1509.6667,751631,0,0,9,6/30/2013,7/1/2013,3,2,1,28585,6,0,1,2,50,703,59
11/26/2014 12:26,2,3,130,759,28771,,545828,0,0,9,12/4/2014,12/6/2014,7,0,4,8251,1,1,1,4,93,2086,99
8/5/2014 16:50,2,3,66,174,36489,,763006,0,0,9,11/9/2014,11/12/2014,2,0,1,11334,1,0,1,4,96,201,64
